Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0042995~cell projection	27	11.946902654867257	8.251273602112537E-5	GRIA1, CTNND2, NRXN3, NEDD9, SLC7A11, SLC6A2, SLC8A1, TUBB3, FLRT1, ENPP1, PDLIM5, NGFR, EPHA4, KCNIP1, KCNB2, SORBS2, UNC5C, IQCG, DNAH7B, TIAM2, GAP43, FAP, PALLD, ROR1, FERMT2, CD44, EPHA2	226	1371	27008	2.35347882496466	0.02154869767191203	0.0021783362309577095	0.0018977929284858834
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	7	3.0973451327433628	8.433754357123403E-5	BMP4, WNT10B, TGFB2, TGFB1, WNT5A, AHR, SOX9	225	85	26568	9.724235294117648	0.1657020474669577	0.003234947206982334	0.003031633485873109
GOTERM_BP_DIRECT	GO:0009954~proximal/distal pattern formation	5	2.2123893805309733	8.592043895080737E-5	DLX1, DLX2, CYP26B1, EN1, SP8	225	28	26568	21.085714285714285	0.1685341336923608	0.0032378439099356882	0.00303434813347325
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	12	5.3097345132743365	9.091891444459722E-5	FZD1, GRIA1, TFAP2B, FGF8, TGFB1, TRPA1, MYC, AHR, PRICKLE1, GATA3, SLC6A2, TGFBR2	225	319	26568	4.441880877742947	0.17741438182663727	0.003351157730900742	0.0031405402757463657
GOTERM_BP_DIRECT	GO:0009953~dorsal/ventral pattern formation	6	2.6548672566371683	9.204762854894962E-5	FGF8, LHX2, WNT7A, EN1, SP8, LMX1B	225	54	26568	13.12	0.1794064888345367	0.003351157730900742	0.0031405402757463657
GOTERM_MF_DIRECT	GO:0003700~DNA-binding transcription factor activity	18	7.964601769911504	9.322753450514934E-5	TFAP2A, TFAP2B, AHR, HOXC13, GATA3, NR3C1, POU4F1, ETV4, BARX2, MLXIPL, ZFP322A, MYCN, NFIL3, MYC, CREB3L1, HOXA1, SOX9, LMX1B	222	651	24521	3.0540540540540544	0.044299494620404056	0.003236327269250184	0.003129781515530013
GOTERM_BP_DIRECT	GO:0030316~osteoclast differentiation	6	2.6548672566371683	1.0056263431396988E-4	TGFB1, ENPP1, PIK3R1, GAB2, TNFRSF11A, EPHA2	225	55	26568	12.881454545454547	0.19428032958504482	0.003567234598941654	0.0033430368937009073
GOTERM_BP_DIRECT	GO:0050808~synapse organization	7	3.0973451327433628	1.0233539585274543E-4	EPHA4, PALLD, CTNND2, LRRTM1, WNT7A, LMX1B, DACT1	225	88	26568	9.392727272727273	0.19734289892642953	0.003567234598941654	0.0033430368937009073
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	8	3.5398230088495577	1.0462559577901498E-4	TFAP2A, NGFR, TFAP2B, DLX1, FGF8, TGFB1, ENPP1, POU4F1	225	127	26568	7.438110236220472	0.2012821600792125	0.003567234598941654	0.0033430368937009073
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	8	3.5398230088495577	1.0462559577901498E-4	CYP26A1, MSX2, WNT5A, BHLHE40, HOXA1, MSX1, HOXC13, PCSK5	225	127	26568	7.438110236220472	0.2012821600792125	0.003567234598941654	0.0033430368937009073
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	91	40.26548672566372	1.1484533233989125E-4	MAPKBP1, ARHGAP8, PRAG1, CTNND2, PLEKHB1, DYSF, AHR, NR3C1, TTC28, CYP26B1, SALL1, FGF8, CDH2, TUBB3, MYC, AOX3, ENC1, DACT1, ARRDC4, EPHA4, SLC30A4, SLC39A11, MTUS1, ACSL4, GAB2, MYRIP, FNDC3A, LEMD2, IQCG, DNAH7B, TIAM2, GAP43, PALLD, DOK5, RRAGB, ARHGEF3, ADAM9, PPP1R12B, PLCB1, TRIB2, SKAP2, GAS7, DLX3, ZFP703, HAAO, PRUNE2, CRABP1, NEDD9, PIK3R1, PRICKLE1, PTHLH, ZFP36L2, NUAK1, PDZD2, RASSF10, BTBD3, FLRT1, SMYD2, HAS3, LRRC8C, PDLIM5, RAB11FIP5, BHLHA9, NGFR, TGFB1, KCNIP1, EYA1, EYA2, PLEKHA2, TXNRD1, GAD1, SORBS2, DDHD1, ARHGAP26, SMAD6, POU4F1, CPPED1, MLXIPL, ZFP322A, PLCXD3, TEC, DAB1, BAMBI, RCAN2, KIF26B, BHLHE40, LNX1, SPRY1, SP7, CPEB2, FERMT2	226	7673	27008	1.4172947549677122	0.02986584107517387	0.0025409553190758674	0.002213711073437309
GOTERM_CC_DIRECT	GO:0043005~neuron projection	13	5.752212389380531	1.1549796904890307E-4	GRIA1, UNC5C, POU4F1, SLC6A2, CRHR1, TIAM2, CACNA1I, GRM4, CDH2, CHL1, FLRT1, FAT3, CPEB2	226	390	27008	3.983480825958702	0.030032996249707344	0.0025409553190758674	0.002213711073437309
GOTERM_BP_DIRECT	GO:0001837~epithelial to mesenchymal transition	6	2.6548672566371683	1.193961545727119E-4	TGFB2, TGFB1, WNT5A, MSX1, SOX9, TGFBR2	225	57	26568	12.429473684210528	0.22622817731304434	0.004007233437846643	0.003755382174294829
GOTERM_BP_DIRECT	GO:0050673~epithelial cell proliferation	7	3.0973451327433628	1.232595500413652E-4	BMP4, TGFB1, MYCN, EYA1, HGF, WNT5A, SOX9	225	91	26568	9.083076923076923	0.23262358249420823	0.004011538083164431	0.003759416276261639
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	7	3.0973451327433628	1.232595500413652E-4	BMP4, TGFB1, MYCN, EYA1, MYC, WNT5A, SOX9	225	91	26568	9.083076923076923	0.23262358249420823	0.004011538083164431	0.003759416276261639
GOTERM_MF_DIRECT	GO:0034713~type I transforming growth factor beta receptor binding	4	1.7699115044247788	1.496275918944576E-4	TGFB1, SMAD6, FERMT2, TGFBR2	222	12	24521	36.81831831831831	0.07014298371827421	0.004847933977380426	0.004688331212693004
GOTERM_BP_DIRECT	GO:0035136~forelimb morphogenesis	4	1.7699115044247788	1.5889488273310192E-4	TFAP2A, TFAP2B, SALL1, SALL3	225	13	26568	36.332307692307694	0.2891780673496086	0.005033375982702916	0.004717032520102872
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	13	5.752212389380531	1.5934337375409603E-4	TGFB2, TGFB1, SFMBT2, DYSF, GATA3, POU4F1, BMP4, MYCN, MYC, CREB3L1, ITGB8, MSX1, SOX9	225	399	26568	3.8472180451127818	0.28986262298850307	0.005033375982702916	0.004717032520102872
GOTERM_BP_DIRECT	GO:0048646~anatomical structure formation involved in morphogenesis	5	2.2123893805309733	1.6613768835626255E-4	BMP4, LHX2, HOXA1, FAT3, GATA3	225	33	26568	17.89090909090909	0.30015290403356876	0.005171938472307999	0.004846886473350094
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	17	7.52212389380531	1.7400986415901765E-4	TFAP2A, NGFR, TFAP2B, TGFB2, MSX2, HGF, WNT5A, WNT7A, PIK3R1, SMAD6, NR3C1, POU4F1, ADAMTS20, FGF8, MSX1, SOX9, CD44	225	663	26568	3.0276923076923077	0.3118894095942343	0.00533961697447957	0.005004026522172893
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	9	3.982300884955752	1.830135834882423E-4	FZD1, BMP4, NGFR, NEGR1, NTM, WNT5A, ENC1, TOX, RGMA	225	185	26568	5.744432432432433	0.32507192831080256	0.005536805314545697	0.0051888217403074895
GOTERM_BP_DIRECT	GO:0035108~limb morphogenesis	5	2.2123893805309733	1.8705101270406865E-4	FGF8, WNT5A, LMX1B, PRICKLE1, PCSK5	225	34	26568	17.364705882352943	0.3309009394030237	0.005580355212338048	0.005229634563517919
GOTERM_BP_DIRECT	GO:0062009~secondary palate development	4	1.7699115044247788	2.009729940982377E-4	TGFB2, WNT5A, WNT7A, TGFBR2	225	14	26568	33.73714285714286	0.35061750553439863	0.0059135615249728025	0.005541899138626747
INTERPRO	IPR050460:Distal-less_Homeobox_TF	4	1.7699115044247788	2.027198430713257E-4	DLX1, DLX2, DLX3, DLX4	224	12	22313	33.20386904761905	0.15161646121816574	0.02200004676051234	0.021810157331013467
KEGG_PATHWAY	mmu04350:TGF-beta signaling pathway	8	3.5398230088495577	2.063853051292758E-4	BMP4, TGFB2, TGFB1, BAMBI, MYC, SMAD6, TGFBR2, RGMA	116	112	10620	6.539408866995074	0.04911601046044445	0.008393002408590549	0.00736107588294417
GOTERM_BP_DIRECT	GO:0035116~embryonic hindlimb morphogenesis	5	2.2123893805309733	2.097980291709414E-4	BMP4, FGF8, MSX2, WNT7A, MSX1	225	35	26568	16.86857142857143	0.36281385554966494	0.006089813062961921	0.005707073415150068
INTERPRO	IPR000047:HTH_motif	5	2.2123893805309733	2.170164908558554E-4	DLX1, DLX2, DLX3, DLX4, BARX2	224	30	22313	16.601934523809526	0.16139834803504005	0.02200004676051234	0.021810157331013467
