Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	33	33.6734693877551	0.08182245061491639	DLX2, PRAG1, DLX4, AHR, NR3C1, BARX2, ZFP36L2, SALL1, NFIL3, SALL3, CREB3L1, SOX9, DACT1, RUNX1T1, TFAP2A, IRX2, IRX5, EYA2, PLEKHA2, IRX4, MTUS1, SLC39A11, ZFP91, KLF14, POU4F1, MLXIPL, ZFP322A, DNAJC1, MYCN, BHLHE40, SP7, PLCB1, FERMT2	91	5284	18649	1.27986831487967	0.8913340685180217	0.35456395266463764	0.3409268775621516
GOTERM_CC_DIRECT	GO:0032991~protein-containing complex	7	7.142857142857142	0.08195952647752691	CDH2, PLEKHA2, NRXN3, AHR, SOX9, PLCB1, NR3C1	98	924	29722	2.2976190476190474	0.9999995905183278	0.469901285137821	0.43711747454681016
GOTERM_BP_DIRECT	GO:0050804~modulation of chemical synaptic transmission	3	3.061224489795918	0.08302286462003525	PLCB4, CDH2, WNT5A	97	148	29712	6.208971858456394	1.0	0.7045250131488906	0.6834769629635297
UP_SEQ_FEATURE	ZN_FING:C2H2-type 1; atypical	2	2.0408163265306123	0.08369611642020132	SALL1, SALL3	98	20	22253	22.707142857142856	1.0	1.0	0.9981481481481481
KEGG_PATHWAY	mmu04725:Cholinergic synapse	3	3.061224489795918	0.0842398753775542	PLCB4, CREB3L1, PLCB1	42	113	9565	6.0461441213653595	0.9999990848059916	0.7433404278923786	0.7433404278923786
SMART	SM00408:IGc2	5	5.1020408163265305	0.08621125661264592	CHL1, PALLD, NTM, ROR1, SDK2	76	244	10943	2.9505500431406384	0.9993843187675968	1.0	1.0
GOTERM_BP_DIRECT	GO:2000378~negative regulation of reactive oxygen species metabolic process	2	2.0408163265306123	0.08666836703673414	TFAP2A, MYCN	97	28	29712	21.879234167893962	1.0	0.7262587307801628	0.7045613745078924
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	4	4.081632653061225	0.08780844203827702	FGF8, TGFB1, TRPA1, AHR	97	324	29712	3.781596029018709	1.0	0.7262587307801628	0.7045613745078924
KEGG_PATHWAY	mmu04928:Parathyroid hormone synthesis, secretion and action	3	3.061224489795918	0.08809290449675948	PLCB4, CREB3L1, PLCB1	42	116	9565	5.889778325123152	0.9999995298959407	0.7433404278923786	0.7433404278923786
KEGG_PATHWAY	mmu04935:Growth hormone synthesis, secretion and action	3	3.061224489795918	0.08938903879718477	PLCB4, CREB3L1, PLCB1	42	117	9565	5.839438339438339	0.9999996245137456	0.7433404278923786	0.7433404278923786
GOTERM_BP_DIRECT	GO:0021537~telencephalon development	2	2.0408163265306123	0.0896221413578742	FGF8, CDH2	97	29	29712	21.12477781727693	1.0	0.7262587307801628	0.7045613745078924
GOTERM_BP_DIRECT	GO:0007043~cell-cell junction assembly	2	2.0408163265306123	0.0896221413578742	CDH2, CDH8	97	29	29712	21.12477781727693	1.0	0.7262587307801628	0.7045613745078924
GOTERM_BP_DIRECT	GO:0030325~adrenal gland development	2	2.0408163265306123	0.0896221413578742	SALL1, NR3C1	97	29	29712	21.12477781727693	1.0	0.7262587307801628	0.7045613745078924
GOTERM_BP_DIRECT	GO:1902894~negative regulation of miRNA transcription	2	2.0408163265306123	0.0896221413578742	TGFB1, SOX9	97	29	29712	21.12477781727693	1.0	0.7262587307801628	0.7045613745078924
GOTERM_BP_DIRECT	GO:0001764~neuron migration	3	3.061224489795918	0.0898029467935637	DAB1, CHL1, POU4F1	97	155	29712	5.928566677751912	1.0	0.7262587307801628	0.7045613745078924
GOTERM_CC_DIRECT	GO:0000785~chromatin	5	5.1020408163265305	0.09216153834829462	MLXIPL, CREB3L1, PLCB1, NR3C1, POU4F1	98	523	29722	2.8994810161158155	0.9999999400932927	0.5023241846280273	0.4672783112818858
GOTERM_BP_DIRECT	GO:0090103~cochlea morphogenesis	2	2.0408163265306123	0.09256646216484506	WNT5A, SOX9	97	30	29712	20.42061855670103	1.0	0.7386926285340284	0.7166238031172442
GOTERM_BP_DIRECT	GO:0003180~aortic valve morphogenesis	2	2.0408163265306123	0.09256646216484506	TGFB1, SOX9	97	30	29712	20.42061855670103	1.0	0.7386926285340284	0.7166238031172442
UP_SEQ_FEATURE	ZN_FING:C2H2-type 4	4	4.081632653061225	0.09264789079403514	ZFP322A, SALL1, SALL3, ZFP91	98	246	22253	3.6922183507549358	1.0	1.0	0.9981481481481481
UP_KW_DOMAIN	KW-0728~SH3 domain	4	4.081632653061225	0.09312154691611703	TEC, SORBS2, ARHGAP26, SKAP2	77	211	14896	3.6673847479534687	0.8101833002268191	0.5276887658579965	0.5276887658579965
GOTERM_CC_DIRECT	GO:0005790~smooth endoplasmic reticulum	2	2.0408163265306123	0.09345566225637716	PLCB4, PDIA6	98	30	29722	20.21904761904762	0.9999999531276703	0.5023241846280273	0.4672783112818858
GOTERM_MF_DIRECT	GO:0017025~TBP-class protein binding	2	2.0408163265306123	0.09402707157062272	AHR, NR3C1	96	30	28924	20.08611111111111	0.9999999999935868	0.8180355226644176	0.7772904583171479
GOTERM_BP_DIRECT	GO:0021772~olfactory bulb development	2	2.0408163265306123	0.09550135939099506	DLX2, SALL1	97	31	29712	19.76188892583971	1.0	0.7570995925404542	0.7344808495267976
SMART	SM00149:PLCYc	2	2.0408163265306123	0.09807655775541643	PLCB4, PLCB1	76	15	10943	19.198245614035088	0.9997891792523435	1.0	1.0
GOTERM_BP_DIRECT	GO:0044331~cell-cell adhesion mediated by cadherin	2	2.0408163265306123	0.09842686289716845	CDH2, CDH8	97	32	29712	19.144329896907216	1.0	0.7602844217377435	0.7375705302999354
GOTERM_BP_DIRECT	GO:0002009~morphogenesis of an epithelium	2	2.0408163265306123	0.09842686289716845	WNT5A, SOX9	97	32	29712	19.144329896907216	1.0	0.7602844217377435	0.7375705302999354
GOTERM_BP_DIRECT	GO:0045662~negative regulation of myoblast differentiation	2	2.0408163265306123	0.09842686289716845	TGFB1, SOX9	97	32	29712	19.144329896907216	1.0	0.7602844217377435	0.7375705302999354
GOTERM_BP_DIRECT	GO:2000179~positive regulation of neural precursor cell proliferation	2	2.0408163265306123	0.09842686289716845	NGFR, RASSF10	97	32	29712	19.144329896907216	1.0	0.7602844217377435	0.7375705302999354
GOTERM_CC_DIRECT	GO:0016342~catenin complex	2	2.0408163265306123	0.09936921748226708	CDH2, CDH8	98	32	29722	18.955357142857142	0.9999999847928689	0.5168785371482822	0.48081724385886726
INTERPRO	IPR001331:GDS_CDC24_CS	2	2.0408163265306123	0.09950719760736337	TIAM2, ARHGEF3	98	24	22271	18.937925170068024	1.0	1.0	0.9927536231884058
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	2	2.0408163265306123	0.09997484086641635	EPHA4, ROR1	96	32	28924	18.830729166666664	0.9999999999988506	0.8395572341897316	0.7977402071994384
